Longitude, Latitude, Total, Males, Females
200,100,42,22,20
400,300,19,8,11
0,0,66,29,37
200,200,65,33,32
400,400,24,11,13
0,100,25,15,10
200,300,49,21,28
0,200,38,18,20
200,400,20,7,13
0,300,24,13,11
0,400,82,38,44
300,0,80,44,36
300,100,93,41,52
100,0,40,15,25
300,200,44,21,23
100,100,65,28,37
300,300,101,42,59
100,200,57,28,29
300,400,27,12,15
100,300,28,14,14
100,400,17,9,8
400,0,70,36,34
400,100,32,17,15
200,0,58,28,30
400,200,39,24,15
