Longitude, Latitude, Total, Males, Females
200,100,79,33,46
400,300,35,16,19
0,0,55,24,31
200,200,50,27,23
400,400,24,15,9
0,100,37,22,15
200,300,55,25,30
0,200,47,24,23
200,400,12,4,8
0,300,13,6,7
0,400,51,27,24
300,0,56,33,23
300,100,104,48,56
100,0,30,15,15
300,200,44,17,27
100,100,68,36,32
300,300,75,40,35
100,200,64,34,30
300,400,46,16,30
100,300,28,12,16
100,400,40,20,20
400,0,113,62,51
400,100,48,27,21
200,0,81,37,44
400,200,50,18,32
