Longitude, Latitude, Heterozygocity
200,100,0.169830
400,300,NaN
0,0,NaN
200,200,0.146405
400,400,0.141344
0,100,0.173526
200,300,0.191570
0,200,0.180197
200,400,0.167544
0,300,0.167208
0,400,0.157565
300,0,0.166583
300,100,0.135222
100,0,NaN
300,200,0.107892
100,100,0.156020
300,300,0.150090
100,200,0.141392
300,400,0.144548
100,300,0.162627
100,400,0.163043
400,0,0.115485
400,100,NaN
200,0,0.144930
400,200,NaN
