Longitude, Latitude, Heterozygocity
200,100,0.126643
400,300,0.118694
0,0,0.135365
200,200,0.138795
400,400,0.127481
0,100,0.119523
200,300,0.132284
0,200,0.132724
200,400,0.119193
0,300,0.125057
0,400,0.141911
300,0,0.125779
300,100,0.136768
100,0,0.109481
300,200,0.134266
100,100,0.132296
300,300,0.137175
100,200,0.126174
300,400,0.130408
100,300,0.128272
100,400,0.111833
400,0,0.128372
400,100,0.113048
200,0,0.123245
400,200,0.107809
