Longitude, Latitude, Total, Males, Females
200,100,70,32,38
400,300,45,18,27
0,0,55,18,37
200,200,59,40,19
400,400,32,19,13
0,100,40,20,20
200,300,30,11,19
0,200,34,18,16
200,400,8,3,5
0,300,12,8,4
0,400,73,39,34
300,0,74,39,35
300,100,108,53,55
100,0,26,10,16
300,200,44,27,17
100,100,105,54,51
300,300,80,43,37
100,200,73,41,32
300,400,49,29,20
100,300,30,14,16
100,400,23,6,17
400,0,100,56,44
400,100,46,26,20
200,0,65,32,33
400,200,43,17,26
