Longitude, Latitude, Total, Males, Females
200,100,46,24,22
400,300,26,12,14
0,0,59,32,27
200,200,54,26,28
400,400,22,8,14
0,100,33,16,17
200,300,35,13,22
0,200,37,22,15
200,400,22,5,17
0,300,38,18,20
0,400,89,41,48
300,0,90,53,37
300,100,92,48,44
100,0,35,18,17
300,200,48,29,19
100,100,68,29,39
300,300,92,42,50
100,200,75,48,27
300,400,28,13,15
100,300,23,9,14
100,400,22,16,6
400,0,78,43,35
400,100,39,16,23
200,0,81,36,45
400,200,38,22,16
