Longitude, Latitude, Total, Males, Females
200,100,91,40,51
400,300,30,20,10
0,0,43,21,22
200,200,59,34,25
400,400,29,12,17
0,100,75,41,34
200,300,33,19,14
0,200,54,23,31
200,400,9,5,4
0,300,14,6,8
0,400,60,31,29
300,0,85,45,40
300,100,99,55,44
100,0,48,18,30
300,200,32,11,21
100,100,116,57,59
300,300,91,46,45
100,200,92,48,44
300,400,39,19,20
100,300,31,16,15
100,400,22,12,10
400,0,113,53,60
400,100,39,21,18
200,0,67,22,45
400,200,34,20,14
