Longitude, Latitude, Total, Males, Females
200,100,31,16,15
400,300,29,16,13
0,0,63,28,35
200,200,56,22,34
400,400,35,16,19
0,100,37,18,19
200,300,25,11,14
0,200,54,30,24
200,400,13,9,4
0,300,7,5,2
0,400,61,30,31
300,0,65,33,32
300,100,87,45,42
100,0,33,14,19
300,200,50,25,25
100,100,58,27,31
300,300,112,55,57
100,200,68,30,38
300,400,43,21,22
100,300,23,12,11
100,400,16,7,9
400,0,101,52,49
400,100,41,21,20
200,0,74,40,34
400,200,56,26,30
