Longitude, Latitude, Total, Males, Females
200,100,55,31,24
400,300,38,19,19
0,0,60,36,24
200,200,61,37,24
400,400,29,12,17
0,100,21,10,11
200,300,48,20,28
0,200,47,15,32
200,400,14,8,6
0,300,19,12,7
0,400,65,33,32
300,0,57,28,29
300,100,118,62,56
100,0,51,22,29
300,200,19,10,9
100,100,85,52,33
300,300,95,51,44
100,200,81,41,40
300,400,39,24,15
100,300,18,8,10
100,400,23,17,6
400,0,88,36,52
400,100,52,31,21
200,0,67,29,38
400,200,55,22,33
