Longitude, Latitude, Heterozygocity
200,100,0.534993
400,300,0.501255
0,0,0.523669
200,200,0.524386
400,400,0.499692
0,100,0.511349
200,300,0.499350
0,200,0.524054
200,400,0.498850
0,300,0.490751
0,400,0.544543
300,0,0.547195
300,100,0.571582
100,0,0.520122
300,200,0.514879
100,100,0.551567
300,300,0.552208
100,200,0.559678
300,400,0.522361
100,300,0.496213
100,400,0.498732
400,0,0.562191
400,100,0.509997
200,0,0.537150
400,200,0.524814
