Longitude, Latitude, Total, Males, Females
200,100,89,49,40
400,300,37,18,19
0,0,73,34,39
200,200,60,28,32
400,400,30,15,15
0,100,35,22,13
200,300,36,16,20
0,200,53,30,23
200,400,8,4,4
0,300,9,4,5
0,400,70,37,33
300,0,76,43,33
300,100,114,61,53
100,0,30,13,17
300,200,40,22,18
100,100,92,47,45
300,300,84,35,49
100,200,84,40,44
300,400,40,21,19
100,300,40,17,23
100,400,23,10,13
400,0,85,40,45
400,100,61,35,26
200,0,75,40,35
400,200,65,28,37
