Longitude, Latitude, Total, Males, Females
200,100,73,30,43
400,300,0,0,0
0,0,0,0,0
200,200,77,43,34
400,400,69,35,34
0,100,108,50,58
200,300,111,54,57
0,200,109,63,46
200,400,100,40,60
0,300,128,65,63
0,400,77,43,34
300,0,69,35,34
300,100,53,23,30
100,0,0,0,0
300,200,12,6,6
100,100,70,33,37
300,300,43,19,24
100,200,82,40,42
300,400,62,33,29
100,300,138,68,70
100,400,114,53,61
400,0,41,24,17
400,100,0,0,0
200,0,71,35,36
400,200,0,0,0
