Longitude, Latitude, Heterozygocity
200,100,0.164669
400,300,NaN
0,0,NaN
200,200,0.142602
400,400,0.135750
0,100,0.174286
200,300,0.184075
0,200,0.176633
200,400,0.171875
0,300,0.160887
0,400,0.146331
300,0,0.164664
300,100,0.131086
100,0,NaN
300,200,0.108891
100,100,0.151273
300,300,0.146958
100,200,0.134071
300,400,0.125995
100,300,0.150790
100,400,0.160670
400,0,0.119297
400,100,NaN
200,0,0.140745
400,200,NaN
