Longitude, Latitude, Heterozygocity
200,100,0.160404
400,300,NaN
0,0,NaN
200,200,0.142600
400,400,0.133134
0,100,0.172864
200,300,0.186475
0,200,0.171236
200,400,0.169601
0,300,0.158422
0,400,0.150391
300,0,0.160146
300,100,0.132524
100,0,NaN
300,200,0.108891
100,100,0.150912
300,300,0.145997
100,200,0.132888
300,400,0.124209
100,300,0.150436
100,400,0.160402
400,0,0.116966
400,100,NaN
200,0,0.141069
400,200,NaN
