Longitude, Latitude, Total, Males, Females
200,100,31,11,20
400,300,46,22,24
0,0,35,17,18
200,200,49,28,21
400,400,30,9,21
0,100,47,22,25
200,300,57,33,24
0,200,67,36,31
200,400,27,15,12
0,300,25,16,9
0,400,44,24,20
300,0,47,21,26
300,100,34,17,17
100,0,38,20,18
300,200,54,28,26
100,100,40,30,10
300,300,61,34,27
100,200,22,14,8
300,400,49,29,20
100,300,39,19,20
100,400,16,8,8
400,0,22,10,12
400,100,38,19,19
200,0,18,11,7
400,200,39,16,23
