Longitude, Latitude, Heterozygocity
200,100,0.523683
400,300,0.498340
0,0,0.517629
200,200,0.515875
400,400,0.499950
0,100,0.508582
200,300,0.495931
0,200,0.517027
200,400,0.498850
0,300,0.490751
0,400,0.531855
300,0,0.535398
300,100,0.560423
100,0,0.518073
300,200,0.508332
100,100,0.542179
300,300,0.542438
100,200,0.550740
300,400,0.518678
100,300,0.495777
100,400,0.498950
400,0,0.553128
400,100,0.504918
200,0,0.526761
400,200,0.515800
