Longitude, Latitude, Heterozygocity
200,100,0.160982
400,300,NaN
0,0,NaN
200,200,0.147319
400,400,0.138825
0,100,0.175579
200,300,0.185306
0,200,0.172186
200,400,0.167794
0,300,0.160919
0,400,0.153697
300,0,0.165450
300,100,0.127839
100,0,NaN
300,200,0.108392
100,100,0.149265
300,300,0.148976
100,200,0.137128
300,400,0.133656
100,300,0.153347
100,400,0.161863
400,0,0.120820
400,100,NaN
200,0,0.143428
400,200,NaN
