Longitude, Latitude, Total, Males, Females
200,100,63,40,23
400,300,41,20,21
0,0,33,27,6
200,200,68,33,35
400,400,28,14,14
0,100,48,30,18
200,300,30,12,18
0,200,51,28,23
200,400,11,9,2
0,300,32,14,18
0,400,64,38,26
300,0,80,41,39
300,100,75,45,30
100,0,45,19,26
300,200,30,15,15
100,100,77,39,38
300,300,63,35,28
100,200,87,39,48
300,400,60,36,24
100,300,45,24,21
100,400,36,17,19
400,0,79,33,46
400,100,23,10,13
200,0,88,36,52
400,200,50,26,24
