Longitude, Latitude, Total, Males, Females
200,100,74,47,27
400,300,39,19,20
0,0,73,34,39
200,200,49,32,17
400,400,19,11,8
0,100,38,21,17
200,300,46,21,25
0,200,57,23,34
200,400,28,16,12
0,300,11,6,5
0,400,46,21,25
300,0,70,34,36
300,100,108,50,58
100,0,22,11,11
300,200,64,37,27
100,100,74,29,45
300,300,77,41,36
100,200,78,35,43
300,400,51,23,28
100,300,39,21,18
100,400,27,10,17
400,0,72,38,34
400,100,35,19,16
200,0,82,37,45
400,200,75,41,34
