Longitude, Latitude, Total, Males, Females
200,100,64,37,27
400,300,35,17,18
0,0,58,33,25
200,200,57,33,24
400,400,21,8,13
0,100,46,31,15
200,300,41,26,15
0,200,40,19,21
200,400,16,7,9
0,300,15,8,7
0,400,36,21,15
300,0,74,42,32
300,100,110,53,57
100,0,39,17,22
300,200,39,19,20
100,100,73,39,34
300,300,61,28,33
100,200,77,36,41
300,400,53,34,19
100,300,33,18,15
100,400,22,8,14
400,0,95,44,51
400,100,33,15,18
200,0,45,19,26
400,200,47,22,25
