Longitude, Latitude, Heterozygocity
200,100,0.525914
400,300,0.498546
0,0,0.519685
200,200,0.517700
400,400,0.499790
0,100,0.508875
200,300,0.496875
0,200,0.516566
200,400,0.498850
0,300,0.490751
0,400,0.534425
300,0,0.536521
300,100,0.560275
100,0,0.517666
300,200,0.508368
100,100,0.541164
300,300,0.544538
100,200,0.550805
300,400,0.517229
100,300,0.495675
100,400,0.498758
400,0,0.554685
400,100,0.505481
200,0,0.529668
400,200,0.516925
