Longitude, Latitude, Heterozygocity
200,100,0.539116
400,300,0.506691
0,0,0.527592
200,200,0.525981
400,400,0.500281
0,100,0.515626
200,300,0.502822
0,200,0.524629
200,400,0.498850
0,300,0.490751
0,400,0.549881
300,0,0.550117
300,100,0.576927
100,0,0.521160
300,200,0.516604
100,100,0.557599
300,300,0.558998
100,200,0.568409
300,400,0.526507
100,300,0.496500
100,400,0.499041
400,0,0.568792
400,100,0.513582
200,0,0.539846
400,200,0.529169
