Longitude, Latitude, Total, Males, Females
200,100,79,44,35
400,300,49,24,25
0,0,58,27,31
200,200,58,25,33
400,400,33,16,17
0,100,55,28,27
200,300,37,18,19
0,200,60,37,23
200,400,18,9,9
0,300,25,15,10
0,400,71,37,34
300,0,77,39,38
300,100,94,45,49
100,0,39,15,24
300,200,56,27,29
100,100,48,21,27
300,300,80,43,37
100,200,65,32,33
300,400,40,21,19
100,300,32,12,20
100,400,24,11,13
400,0,76,41,35
400,100,23,15,8
200,0,63,31,32
400,200,82,33,49
