Longitude, Latitude, Heterozygocity
200,100,0.546457
400,300,0.511443
0,0,0.533619
200,200,0.534778
400,400,0.501570
0,100,0.517761
200,300,0.507749
0,200,0.532164
200,400,0.498850
0,300,0.490751
0,400,0.560546
300,0,0.559966
300,100,0.588262
100,0,0.528376
300,200,0.523467
100,100,0.572487
300,300,0.564970
100,200,0.576731
300,400,0.531158
100,300,0.499032
100,400,0.499206
400,0,0.580045
400,100,0.517521
200,0,0.549353
400,200,0.533899
