Longitude, Latitude, Total, Males, Females
200,100,45,17,28
400,300,27,16,11
0,0,47,21,26
200,200,36,16,20
400,400,21,6,15
0,100,20,9,11
200,300,50,25,25
0,200,33,16,17
200,400,37,19,18
0,300,50,29,21
0,400,35,21,14
300,0,45,15,30
300,100,16,5,11
100,0,33,19,14
300,200,29,18,11
100,100,17,12,5
300,300,36,14,22
100,200,45,21,24
300,400,16,9,7
100,300,33,13,20
100,400,33,21,12
400,0,10,4,6
400,100,55,25,30
200,0,29,17,12
400,200,26,13,13
