Longitude, Latitude, Total, Males, Females
200,100,66,30,36
400,300,0,0,0
0,0,0,0,0
200,200,58,35,23
400,400,65,29,36
0,100,128,71,57
200,300,143,66,77
0,200,138,74,64
200,400,98,47,51
0,300,110,58,52
0,400,91,37,54
300,0,53,32,21
300,100,60,28,32
100,0,0,0,0
300,200,22,9,13
100,100,65,33,32
300,300,42,22,20
100,200,84,41,43
300,400,57,26,31
100,300,80,45,35
100,400,111,56,55
400,0,21,9,12
400,100,0,0,0
200,0,83,40,43
400,200,0,0,0
