Longitude, Latitude, Heterozygocity
200,100,0.178089
400,300,NaN
0,0,NaN
200,200,0.159012
400,400,0.141031
0,100,0.175683
200,300,0.193761
0,200,0.179456
200,400,0.180611
0,300,0.176350
0,400,0.171418
300,0,0.172453
300,100,0.148102
100,0,NaN
300,200,0.106782
100,100,0.163866
300,300,0.148851
100,200,0.135814
300,400,0.152348
100,300,0.171147
100,400,0.166958
400,0,0.124653
400,100,NaN
200,0,0.153971
400,200,NaN
