Longitude, Latitude, Total, Males, Females
200,100,51,20,31
400,300,0,0,0
0,0,0,0,0
200,200,66,33,33
400,400,34,18,16
0,100,114,51,63
200,300,112,59,53
0,200,136,73,63
200,400,124,62,62
0,300,123,53,70
0,400,68,38,30
300,0,63,37,26
300,100,49,28,21
100,0,0,0,0
300,200,24,9,15
100,100,76,40,36
300,300,28,12,16
100,200,69,35,34
300,400,65,34,31
100,300,131,63,68
100,400,120,58,62
400,0,42,21,21
400,100,0,0,0
200,0,111,59,52
400,200,0,0,0
