Longitude, Latitude, Total, Males, Females
200,100,61,29,32
400,300,38,22,16
0,0,31,15,16
200,200,67,36,31
400,400,22,10,12
0,100,57,36,21
200,300,37,21,16
0,200,42,27,15
200,400,3,2,1
0,300,14,6,8
0,400,73,34,39
300,0,87,44,43
300,100,78,38,40
100,0,47,23,24
300,200,31,17,14
100,100,73,32,41
300,300,72,39,33
100,200,92,45,47
300,400,53,23,30
100,300,40,19,21
100,400,24,11,13
400,0,79,40,39
400,100,37,19,18
200,0,86,47,39
400,200,69,34,35
