Longitude, Latitude, Total, Males, Females
200,100,83,44,39
400,300,41,23,18
0,0,62,31,31
200,200,48,25,23
400,400,23,15,8
0,100,55,25,30
200,300,28,13,15
0,200,70,35,35
200,400,22,11,11
0,300,11,7,4
0,400,59,19,40
300,0,84,56,28
300,100,89,46,43
100,0,35,22,13
300,200,44,10,34
100,100,96,51,45
300,300,44,22,22
100,200,67,36,31
300,400,45,20,25
100,300,36,21,15
100,400,20,12,8
400,0,89,53,36
400,100,34,17,17
200,0,77,35,42
400,200,66,36,30
