Longitude, Latitude, Heterozygocity
200,100,0.535873
400,300,0.502572
0,0,0.524139
200,200,0.524056
400,400,0.499817
0,100,0.512199
200,300,0.499866
0,200,0.523658
200,400,0.498850
0,300,0.490751
0,400,0.543980
300,0,0.545251
300,100,0.572394
100,0,0.520876
300,200,0.515121
100,100,0.554691
300,300,0.553088
100,200,0.559591
300,400,0.522732
100,300,0.495550
100,400,0.498663
400,0,0.564364
400,100,0.509573
200,0,0.536649
400,200,0.526582
