Longitude, Latitude, Heterozygocity
200,100,0.164483
400,300,NaN
0,0,NaN
200,200,0.141541
400,400,0.135531
0,100,0.174317
200,300,0.188587
0,200,0.172010
200,400,0.171355
0,300,0.160354
0,400,0.145610
300,0,0.162480
300,100,0.133822
100,0,NaN
300,200,0.108891
100,100,0.151317
300,300,0.146770
100,200,0.133060
300,400,0.125749
100,300,0.149496
100,400,0.160473
400,0,0.118992
400,100,NaN
200,0,0.140449
400,200,NaN
