Longitude, Latitude, Heterozygocity
200,100,0.545695
400,300,0.510338
0,0,0.530497
200,200,0.533008
400,400,0.500683
0,100,0.518135
200,300,0.505365
0,200,0.531325
200,400,0.498850
0,300,0.490751
0,400,0.557020
300,0,0.558019
300,100,0.585305
100,0,0.526130
300,200,0.521904
100,100,0.568746
300,300,0.563767
100,200,0.576766
300,400,0.529110
100,300,0.497630
100,400,0.499293
400,0,0.574765
400,100,0.515663
200,0,0.547688
400,200,0.534550
