Longitude, Latitude, Total, Males, Females
200,100,73,44,29
400,300,45,26,19
0,0,67,30,37
200,200,58,27,31
400,400,21,12,9
0,100,48,18,30
200,300,34,16,18
0,200,42,27,15
200,400,18,8,10
0,300,12,6,6
0,400,72,42,30
300,0,60,26,34
300,100,88,39,49
100,0,49,22,27
300,200,42,20,22
100,100,78,42,36
300,300,69,37,32
100,200,69,37,32
300,400,45,22,23
100,300,29,15,14
100,400,14,6,8
400,0,80,40,40
400,100,52,28,24
200,0,54,33,21
400,200,29,19,10
