Longitude, Latitude, Total, Males, Females
200,100,38,22,16
400,300,27,13,14
0,0,46,22,24
200,200,49,23,26
400,400,43,15,28
0,100,27,15,12
200,300,39,16,23
0,200,37,23,14
200,400,25,11,14
0,300,24,14,10
0,400,49,31,18
300,0,60,25,35
300,100,37,18,19
100,0,48,31,17
300,200,25,17,8
100,100,38,19,19
300,300,27,15,12
100,200,35,15,20
300,400,36,19,17
100,300,44,27,17
100,400,85,43,42
400,0,23,16,7
400,100,40,14,26
200,0,48,19,29
400,200,44,18,26
