Longitude, Latitude, Total, Males, Females
200,100,79,39,40
400,300,34,17,17
0,0,88,46,42
200,200,56,31,25
400,400,30,12,18
0,100,41,20,21
200,300,34,15,19
0,200,50,25,25
200,400,17,12,5
0,300,16,9,7
0,400,60,29,31
300,0,61,35,26
300,100,91,48,43
100,0,36,19,17
300,200,44,18,26
100,100,99,54,45
300,300,98,59,39
100,200,102,51,51
300,400,43,22,21
100,300,45,31,14
100,400,26,12,14
400,0,91,47,44
400,100,49,24,25
200,0,66,28,38
400,200,34,13,21
