Longitude, Latitude, Heterozygocity
200,100,0.539484
400,300,0.508245
0,0,0.527074
200,200,0.529053
400,400,0.500330
0,100,0.516337
200,300,0.502637
0,200,0.526253
200,400,0.498850
0,300,0.490751
0,400,0.548818
300,0,0.553068
300,100,0.574404
100,0,0.521951
300,200,0.517322
100,100,0.562332
300,300,0.559892
100,200,0.568254
300,400,0.525963
100,300,0.497130
100,400,0.498650
400,0,0.567993
400,100,0.513843
200,0,0.541757
400,200,0.529580
