Longitude, Latitude, Total, Males, Females
200,100,74,33,41
400,300,46,24,22
0,0,55,24,31
200,200,32,17,15
400,400,18,10,8
0,100,36,18,18
200,300,35,16,19
0,200,40,18,22
200,400,23,8,15
0,300,25,14,11
0,400,63,27,36
300,0,94,43,51
300,100,99,47,52
100,0,58,31,27
300,200,31,15,16
100,100,52,34,18
300,300,74,23,51
100,200,80,47,33
300,400,49,20,29
100,300,21,10,11
100,400,17,6,11
400,0,95,46,49
400,100,29,17,12
200,0,98,43,55
400,200,69,34,35
