Longitude, Latitude, Heterozygocity
200,100,0.538120
400,300,0.506435
0,0,0.526939
200,200,0.526129
400,400,0.499865
0,100,0.515187
200,300,0.502600
0,200,0.524020
200,400,0.498850
0,300,0.490751
0,400,0.548880
300,0,0.549239
300,100,0.576157
100,0,0.521752
300,200,0.516444
100,100,0.558292
300,300,0.559014
100,200,0.568417
300,400,0.525907
100,300,0.496691
100,400,0.498900
400,0,0.566328
400,100,0.510036
200,0,0.540288
400,200,0.528851
