Longitude, Latitude, Total, Males, Females
200,100,81,42,39
400,300,44,25,19
0,0,62,29,33
200,200,58,28,30
400,400,25,11,14
0,100,23,10,13
200,300,50,23,27
0,200,51,24,27
200,400,16,12,4
0,300,14,10,4
0,400,77,37,40
300,0,90,39,51
300,100,91,35,56
100,0,36,21,15
300,200,33,15,18
100,100,69,40,29
300,300,91,36,55
100,200,86,51,35
300,400,64,36,28
100,300,49,23,26
100,400,20,9,11
400,0,71,40,31
400,100,32,18,14
200,0,74,40,34
400,200,51,23,28
