Longitude, Latitude, Total, Males, Females
200,100,74,37,37
400,300,0,0,0
0,0,0,0,0
200,200,51,21,30
400,400,51,30,21
0,100,144,74,70
200,300,147,69,78
0,200,97,51,46
200,400,114,51,63
0,300,128,74,54
0,400,78,43,35
300,0,71,39,32
300,100,51,28,23
100,0,0,0,0
300,200,19,10,9
100,100,70,31,39
300,300,40,19,21
100,200,42,25,17
300,400,63,27,36
100,300,113,58,55
100,400,105,42,63
400,0,31,14,17
400,100,0,0,0
200,0,68,29,39
400,200,0,0,0
