Longitude, Latitude, Heterozygocity
200,100,0.160704
400,300,NaN
0,0,NaN
200,200,0.138814
400,400,0.131768
0,100,0.173894
200,300,0.181413
0,200,0.172200
200,400,0.168258
0,300,0.156094
0,400,0.150849
300,0,0.159584
300,100,0.134651
100,0,NaN
300,200,0.108891
100,100,0.146434
300,300,0.145959
100,200,0.128372
300,400,0.122433
100,300,0.149307
100,400,0.156796
400,0,0.115028
400,100,NaN
200,0,0.138207
400,200,NaN
