Longitude, Latitude, Total, Males, Females
200,100,69,40,29
400,300,0,0,0
0,0,0,0,0
200,200,73,35,38
400,400,49,29,20
0,100,106,59,47
200,300,130,65,65
0,200,103,48,55
200,400,99,43,56
0,300,125,75,50
0,400,84,43,41
300,0,56,24,32
300,100,65,35,30
100,0,0,0,0
300,200,14,5,9
100,100,83,37,46
300,300,50,25,25
100,200,73,32,41
300,400,69,20,49
100,300,83,47,36
100,400,115,65,50
400,0,27,12,15
400,100,0,0,0
200,0,73,38,35
400,200,0,0,0
