Longitude, Latitude, Total, Males, Females
200,100,63,23,40
400,300,0,0,0
0,0,0,0,0
200,200,83,37,46
400,400,60,34,26
0,100,117,46,71
200,300,124,57,67
0,200,121,66,55
200,400,116,52,64
0,300,126,69,57
0,400,72,33,39
300,0,53,23,30
300,100,57,25,32
100,0,0,0,0
300,200,17,9,8
100,100,83,46,37
300,300,31,12,19
100,200,64,30,34
300,400,91,55,36
100,300,127,64,63
100,400,152,78,74
400,0,35,18,17
400,100,0,0,0
200,0,92,52,40
400,200,0,0,0
