Longitude, Latitude, Heterozygocity
200,100,0.163011
400,300,NaN
0,0,NaN
200,200,0.142479
400,400,0.132985
0,100,0.174803
200,300,0.177822
0,200,0.170315
200,400,0.170629
0,300,0.155591
0,400,0.148410
300,0,0.160188
300,100,0.131588
100,0,NaN
300,200,0.108891
100,100,0.153672
300,300,0.142524
100,200,0.126598
300,400,0.121351
100,300,0.151912
100,400,0.161723
400,0,0.116439
400,100,NaN
200,0,0.140283
400,200,NaN
