Longitude, Latitude, Total, Males, Females
200,100,93,43,50
400,300,43,27,16
0,0,57,25,32
200,200,62,32,30
400,400,28,12,16
0,100,64,29,35
200,300,42,17,25
0,200,61,29,32
200,400,13,5,8
0,300,15,6,9
0,400,69,27,42
300,0,65,29,36
300,100,102,51,51
100,0,20,14,6
300,200,34,15,19
100,100,74,33,41
300,300,81,43,38
100,200,51,25,26
300,400,57,27,30
100,300,28,17,11
100,400,22,10,12
400,0,89,47,42
400,100,46,21,25
200,0,70,35,35
400,200,65,27,38
