Longitude, Latitude, Heterozygocity
200,100,0.160732
400,300,NaN
0,0,NaN
200,200,0.146666
400,400,0.136395
0,100,0.173463
200,300,0.182971
0,200,0.169870
200,400,0.172856
0,300,0.162331
0,400,0.150946
300,0,0.167469
300,100,0.132418
100,0,NaN
300,200,0.108891
100,100,0.149393
300,300,0.144655
100,200,0.135427
300,400,0.128169
100,300,0.152348
100,400,0.159098
400,0,0.120062
400,100,NaN
200,0,0.144137
400,200,NaN
