Longitude, Latitude, Total, Males, Females
200,100,67,37,30
400,300,31,17,14
0,0,56,29,27
200,200,68,40,28
400,400,26,10,16
0,100,37,24,13
200,300,39,18,21
0,200,36,23,13
200,400,13,6,7
0,300,11,2,9
0,400,69,27,42
300,0,88,49,39
300,100,126,68,58
100,0,50,27,23
300,200,40,21,19
100,100,66,25,41
300,300,89,47,42
100,200,59,27,32
300,400,46,25,21
100,300,23,11,12
100,400,19,9,10
400,0,91,50,41
400,100,40,17,23
200,0,74,42,32
400,200,49,23,26
