Longitude, Latitude, Total, Males, Females
200,100,48,22,26
400,300,19,6,13
0,0,48,20,28
200,200,29,15,14
400,400,38,16,22
0,100,35,18,17
200,300,24,11,13
0,200,40,21,19
200,400,33,18,15
0,300,33,16,17
0,400,19,9,10
300,0,49,22,27
300,100,33,14,19
100,0,73,36,37
300,200,33,21,12
100,100,52,36,16
300,300,21,8,13
100,200,42,29,13
300,400,24,16,8
100,300,43,25,18
100,400,48,19,29
400,0,38,22,16
400,100,24,5,19
200,0,37,23,14
400,200,43,19,24
