Longitude, Latitude, Heterozygocity
200,100,0.527132
400,300,0.499491
0,0,0.521091
200,200,0.520351
400,400,0.499938
0,100,0.508087
200,300,0.498017
0,200,0.517878
200,400,0.498850
0,300,0.490751
0,400,0.535406
300,0,0.538513
300,100,0.563562
100,0,0.516877
300,200,0.509005
100,100,0.544073
300,300,0.543760
100,200,0.554315
300,400,0.518821
100,300,0.496081
100,400,0.498612
400,0,0.556260
400,100,0.504833
200,0,0.529750
400,200,0.518581
