Longitude, Latitude, Total, Males, Females
200,100,104,52,52
400,300,45,22,23
0,0,46,21,25
200,200,64,36,28
400,400,33,17,16
0,100,37,17,20
200,300,36,15,21
0,200,33,17,16
200,400,35,16,19
0,300,42,20,22
0,400,61,25,36
300,0,72,36,36
300,100,71,32,39
100,0,36,23,13
300,200,43,16,27
100,100,54,28,26
300,300,77,36,41
100,200,93,44,49
300,400,52,27,25
100,300,31,13,18
100,400,22,13,9
400,0,118,64,54
400,100,49,18,31
200,0,65,29,36
400,200,43,16,27
