Longitude, Latitude, Heterozygocity
200,100,0.551631
400,300,0.517513
0,0,0.551005
200,200,0.544340
400,400,0.503030
0,100,0.527354
200,300,0.511845
0,200,0.540646
200,400,0.498850
0,300,0.490872
0,400,0.570730
300,0,0.573027
300,100,0.596528
100,0,0.532023
300,200,0.531051
100,100,0.581633
300,300,0.578074
100,200,0.587078
300,400,0.537929
100,300,0.501028
100,400,0.499586
400,0,0.588189
400,100,0.522438
200,0,0.560250
400,200,0.543451
