Longitude, Latitude, Heterozygocity
200,100,0.568372
400,300,0.530302
0,0,0.558911
200,200,0.556868
400,400,0.508213
0,100,0.529814
200,300,0.522763
0,200,0.547681
200,400,0.499990
0,300,0.491462
0,400,0.580395
300,0,0.590219
300,100,0.612063
100,0,0.545498
300,200,0.548139
100,100,0.591947
300,300,0.592391
100,200,0.603642
300,400,0.550372
100,300,0.505572
100,400,0.501375
400,0,0.601826
400,100,0.529018
200,0,0.576097
400,200,0.555248
