Longitude, Latitude, Total, Males, Females
200,100,54,30,24
400,300,42,23,19
0,0,47,20,27
200,200,47,24,23
400,400,10,7,3
0,100,40,13,27
200,300,34,17,17
0,200,56,29,27
200,400,21,12,9
0,300,24,14,10
0,400,83,37,46
300,0,85,38,47
300,100,106,60,46
100,0,38,20,18
300,200,39,22,17
100,100,93,46,47
300,300,69,38,31
100,200,87,44,43
300,400,42,27,15
100,300,31,15,16
100,400,30,15,15
400,0,91,40,51
400,100,24,11,13
200,0,65,35,30
400,200,61,33,28
