Longitude, Latitude, Total, Males, Females
200,100,47,23,24
400,300,54,31,23
0,0,37,17,20
200,200,40,21,19
400,400,47,20,27
0,100,35,14,21
200,300,30,10,20
0,200,28,18,10
200,400,49,28,21
0,300,37,18,19
0,400,49,32,17
300,0,23,9,14
300,100,36,10,26
100,0,20,15,5
300,200,27,11,16
100,100,33,20,13
300,300,54,24,30
100,200,40,17,23
300,400,16,7,9
100,300,39,17,22
100,400,20,11,9
400,0,21,11,10
400,100,29,10,19
200,0,34,21,13
400,200,40,25,15
