Longitude, Latitude, Heterozygocity
200,100,0.135781
400,300,0.126390
0,0,0.134339
200,200,0.142080
400,400,0.133981
0,100,0.129371
200,300,0.140260
0,200,0.133010
200,400,0.132941
0,300,0.133256
0,400,0.146082
300,0,0.126873
300,100,0.147314
100,0,0.124784
300,200,0.135265
100,100,0.142093
300,300,0.148160
100,200,0.129518
300,400,0.153680
100,300,0.139527
100,400,0.114068
400,0,0.126802
400,100,0.124645
200,0,0.124823
400,200,0.113303
