Longitude, Latitude, Total, Males, Females
200,100,73,38,35
400,300,32,19,13
0,0,59,32,27
200,200,64,39,25
400,400,29,12,17
0,100,50,24,26
200,300,49,26,23
0,200,54,19,35
200,400,21,13,8
0,300,19,10,9
0,400,62,38,24
300,0,94,47,47
300,100,96,51,45
100,0,20,9,11
300,200,52,22,30
100,100,84,42,42
300,300,89,41,48
100,200,62,43,19
300,400,40,20,20
100,300,28,15,13
100,400,24,17,7
400,0,77,26,51
400,100,57,30,27
200,0,62,24,38
400,200,68,31,37
