Longitude, Latitude, Total, Males, Females
200,100,52,22,30
400,300,53,22,31
0,0,63,32,31
200,200,50,28,22
400,400,21,12,9
0,100,27,15,12
200,300,21,9,12
0,200,65,30,35
200,400,10,6,4
0,300,20,7,13
0,400,34,14,20
300,0,71,32,39
300,100,79,44,35
100,0,43,20,23
300,200,44,26,18
100,100,89,43,46
300,300,72,41,31
100,200,81,35,46
300,400,53,25,28
100,300,31,20,11
100,400,30,11,19
400,0,97,46,51
400,100,44,26,18
200,0,91,53,38
400,200,47,27,20
