Longitude, Latitude, Heterozygocity
200,100,0.117519
400,300,0.115748
0,0,0.131591
200,200,0.128641
400,400,0.122109
0,100,0.110344
200,300,0.129727
0,200,0.127047
200,400,0.109118
0,300,0.119803
0,400,0.134234
300,0,0.116446
300,100,0.129241
100,0,0.106518
300,200,0.126124
100,100,0.117050
300,300,0.130203
100,200,0.123195
300,400,0.132090
100,300,0.121055
100,400,0.108365
400,0,0.119172
400,100,0.108704
200,0,0.117632
400,200,0.095682
