Longitude, Latitude, Total, Males, Females
200,100,63,27,36
400,300,0,0,0
0,0,0,0,0
200,200,69,33,36
400,400,47,21,26
0,100,129,61,68
200,300,123,65,58
0,200,107,59,48
200,400,102,48,54
0,300,122,57,65
0,400,85,36,49
300,0,94,44,50
300,100,79,37,42
100,0,0,0,0
300,200,13,7,6
100,100,63,34,29
300,300,43,25,18
100,200,76,35,41
300,400,48,21,27
100,300,112,60,52
100,400,142,77,65
400,0,41,20,21
400,100,0,0,0
200,0,58,35,23
400,200,0,0,0
