Longitude, Latitude, Total, Males, Females
200,100,72,30,42
400,300,47,23,24
0,0,47,22,25
200,200,52,24,28
400,400,32,13,19
0,100,45,15,30
200,300,30,14,16
0,200,54,22,32
200,400,14,9,5
0,300,17,7,10
0,400,57,31,26
300,0,50,27,23
300,100,99,45,54
100,0,30,19,11
300,200,56,33,23
100,100,52,25,27
300,300,66,30,36
100,200,75,42,33
300,400,51,26,25
100,300,41,22,19
100,400,17,8,9
400,0,95,48,47
400,100,40,16,24
200,0,79,40,39
400,200,56,25,31
