Longitude, Latitude, Heterozygocity
200,100,0.560599
400,300,0.524348
0,0,0.555953
200,200,0.551236
400,400,0.503950
0,100,0.530104
200,300,0.516463
0,200,0.543573
200,400,0.500439
0,300,0.490851
0,400,0.580136
300,0,0.578031
300,100,0.605019
100,0,0.542081
300,200,0.540201
100,100,0.588730
300,300,0.588035
100,200,0.596700
300,400,0.541861
100,300,0.503886
100,400,0.499850
400,0,0.596549
400,100,0.528197
200,0,0.572510
400,200,0.549091
