Longitude, Latitude, Total, Males, Females
200,100,60,29,31
400,300,0,0,0
0,0,0,0,0
200,200,85,44,41
400,400,68,40,28
0,100,136,67,69
200,300,104,51,53
0,200,123,56,67
200,400,103,51,52
0,300,140,76,64
0,400,110,53,57
300,0,68,31,37
300,100,79,45,34
100,0,0,0,0
300,200,20,14,6
100,100,76,39,37
300,300,31,14,17
100,200,76,30,46
300,400,58,30,28
100,300,92,45,47
100,400,109,55,54
400,0,35,20,15
400,100,0,0,0
200,0,55,27,28
400,200,0,0,0
