Longitude, Latitude, Heterozygocity
200,100,0.165524
400,300,NaN
0,0,NaN
200,200,0.145763
400,400,0.140984
0,100,0.179939
200,300,0.184169
0,200,0.173559
200,400,0.174326
0,300,0.162648
0,400,0.154568
300,0,0.162064
300,100,0.132090
100,0,NaN
300,200,0.109034
100,100,0.150542
300,300,0.149279
100,200,0.138310
300,400,0.135265
100,300,0.154550
100,400,0.162401
400,0,0.117782
400,100,NaN
200,0,0.144300
400,200,NaN
